2020-07-16T21:34:36.229896800+00:00,480,360,30,16,23,16,10,10,true,0.1334401
2020-07-16T21:35:37.079912800+00:00,480,360,30,16,23,16,10,10,true,0.1428111
2020-07-16T21:36:55.682925300+00:00,480,360,30,16,23,16,10,10,true,0.1265011
2020-07-16T21:37:43.648797700+00:00,480,360,30,16,23,16,1000,10,false,166.9215326
2020-07-16T21:45:42.220648+00:00,480,360,30,16,23,16,100,10,true,1.3399447
2020-07-16T21:46:04.663827200+00:00,480,360,30,16,23,16,100,10,true,1.1743141
2020-07-16T21:47:27.181096500+00:00,480,360,30,16,23,16,100,10,true,1.1667049
2020-07-16T21:48:08.441172600+00:00,480,360,30,16,23,16,100,10,true,1.1717431
2020-07-16T21:48:27.942779800+00:00,480,360,30,16,23,16,100,10,true,1.2060913
2020-07-16T21:49:33.435188900+00:00,480,360,30,16,23,16,100,10,true,1.3038811
2020-07-16T21:50:17.706605800+00:00,480,360,30,16,23,16,100,10,true,1.148536
2020-07-16T21:53:21.722017800+00:00,480,360,30,16,23,16,100,10,true,1.3461159
2020-07-16T21:54:38.098746700+00:00,480,360,30,16,23,16,100,10,true,1.3064231
2020-07-16T21:55:36.908820800+00:00,480,360,30,16,23,16,100,10,true,1.3557304000000001
2020-07-16T21:56:49.897643300+00:00,480,360,30,16,23,16,1000,10,false,167.36798
2020-07-17T00:08:56.104132200+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 164.2215805
2020-07-17T00:20:09.752616800+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 161.8553281
2020-07-17T01:00:36.460096100+00:00, 480, 360, 8, 64, 6, 64, 1000, 10, false, 214.4418617
2020-07-17T01:04:46.782671100+00:00, 480, 360, 15, 32, 12, 32, 1000, 10, false, 198.2826154
2020-07-17T01:08:26.163452800+00:00, 480, 360, 60, 8, 45, 8, 1000, 10, false, 166.8983192
2020-07-18T02:46:50.079680700+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 142.9223445
2020-07-18T02:56:31.194421500+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 14.7573665
2020-07-18T03:11:03.760401+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 16.1659346
2020-07-18T03:34:30.632099200+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 13.8667508
2020-07-18T03:35:39.730476900+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 13.6631614
2020-07-18T03:36:20.938773800+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 13.7963794
2020-07-18T03:37:08.827756200+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 13.8140559
2020-07-18T03:38:53.576854600+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 13.6713072
2020-07-18T03:41:12.947742500+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 15.605556
2020-07-18T03:47:41.000305500+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 14.2167776
2020-07-18T03:48:52.223077300+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 14.0120211
2020-07-18T03:56:17.808789600+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 14.4487258
2020-07-18T03:57:29.826504600+00:00, 480, 360, 30, 16, 23, 16, 100, 10, false, 13.7815802
2020-07-18T04:00:26.941482100+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 137.5286594
2020-07-18T04:03:53.283280200+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 137.1178742
2020-07-18T04:11:50.690206300+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 3.1804498
2020-07-18T04:12:59.235987100+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 3.1996523
2020-07-18T04:17:24.996510900+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 3.2109334
2020-07-18T04:19:56.995548600+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 133.4607768
2020-07-18T04:28:23.763615400+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 26.2838759
2020-07-18T04:31:04.198613500+00:00, 480, 360, 30, 16, 23, 16, 10, 10, false, 0.2741054
2020-07-18T04:31:29.823413500+00:00, 480, 360, 30, 16, 23, 16, 10, 10, false, 0.268243
2020-07-18T04:34:04.012679200+00:00, 480, 360, 30, 16, 23, 16, 1000, 10, false, 136.6870251
